url;fv;tag
https://dev-juyjnuytrhbrg.pantheonsite.io/;[0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 1, 1, 0, 0];1
http://www.adamghus.com/000/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://wait-and-load-page-21c53.web.app/;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://file34567-697c2.firebaseapp.com/#a@b.cc;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0];1
https://topdonafrica.co.za/fancybox/fancybox/truvista-2022/index.html;[0, 1, 0, 0, 0, 0, 0, 1, 0, 10, 0, 1, 0, 0, 1, 1, 1, 1, 0];1
http://cg36278.tw1.ru/login/ologin.php;[0, 0, 0, 1, 0, 0, 0, 0, 1, 70, 0, 1, 0, 0, 0, 1, 1, 1, 0];1
https://sp464553.sitebeat.crazydomains.com/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 1, 0];1
https://bdelecricinc.s3.eu-central-003.backblazeb2.com/bdelecticinc.html;[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
http://www.saisoaoard.co.jp.ovodd1x.top/ai/sign.php;[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://unibolivia87898ehd988890.000webhostapp.com/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 1, 0, 1, 0, 1, 1, 0, 1];1
https://gateway.ipfs.io/ipfs/bafybeielzcjqez6unsl4mpmbecohdlqkefuwfby6wgiznpwioy7gmifzsq/3message.html;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://t.co/HjUo7K1KLg;[0, 0, 0, 0, 0, 0, 0, 1, 0, 57, 0, 0, 0, 0, 0, 1, 1, 1, 1];1
https://promericenlinea.netlify.app/?gclid=EAIaIQobChMI6uenoqXf_gIVmcaGCh31RAX-EAAYASAAEgJj3PD_BwE;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
http://uspsrun.com/verification;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://4dbdd8fd-cf03-414f-afd8-ee63a91325aa.id.repl.co/;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0];1
http://www.rakoten-carb.coeuzs.cn/;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://marked-hexagonal-moat.glitch.me/;[0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 1, 1, 1, 0, 0];1
https://ipfs.filebase.io/ipfs/QmXdeES2ssYTLy5DG7uG9dZn8PsHZUeX9yJRxbwuCUKRZG;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://ipfs.eth.aragon.network/ipfs/bafybeicgp3xho7u2zlgfrasztwpvnfglqscervhamwpqsrlrjmduhu6vde;[0, 0, 1, 0, 0, 0, 0, 1, 1, 2, 0, 1, 0, 0, 0, 1, 1, 1, 0];1
https://is.gd/accedicredemcom;[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 1, 0];1
http://www.vihaaoverseas.com/secure/boa/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://mail-service-enhancement-ionos-business.s3.eu-north-1.amazonaws.com/notification/user/ionos.html#redacted@abuse.ionos.com;[1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://uptch8.osweetburger.com/?q=REZhcmxleUBndWFyZGlhbmNhcGl0YWwuY29t;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://lvlht03-n57cit6yma-pd.a.run.app/;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://please-wait-for-page-a7267.web.app/;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
http://www.saisoaoard.co.jp.50gb173.xyz/;[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://www.en.bkbghotels.com/redirect.php?url=mGhBvG;[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://prcjxet.web.app/youdeemx/index.html?x=akhokhar@operative.com;[1, 1, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 1, 0, 0, 1, 1, 1, 0];1
http://valleparaiso.cl/came/index.html;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://deliverydhl-invoice.web.app/;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://crimson-feather-2927.zlz0o55x.workers.dev/;[0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 1, 0, 1, 0, 0];1
https://iesanperuchito.edu.co/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 0, 0, 0, 0, 0, 1, 0, 0, 0];1
https://www.hwdnobl.top/#/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 1, 1, 0];1
https://premium57.web-hosting.com:2096/cpsess3669307974/horde/imp/dynamic.php?page=mailbox#;[0, 1, 1, 0, 1, 0, 0, 1, 1, 54, 0, 1, 0, 0, 0, 0, 1, 1, 1];1
http://u1965047.plsk.regruhosting.ru/260/;[0, 0, 0, 0, 0, 0, 0, 1, 0, 17, 0, 1, 0, 0, 1, 0, 1, 1, 0];1
https://bhce6t.webwave.dev/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0];1
http://rfepgut.africansafariexperience.co.nz/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 0, 1, 1, 0];1
https://kyampus.net/wp-admin/swisscomspx/swisscomspx/swisscomspx/swisscom/;[0, 1, 1, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 1];1
http://sm2smile.byethost7.com/FILEPROJECT.html;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0];1
https://my.forms.app/form/62baae34bd94a175bbb57e50;[0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 0, 0];1
https://contac6343467345.vc11274418.repl.co/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0];1
https://gg.gg/13alkd;[0, 0, 0, 0, 0, 0, 0, 0, 1, 60, 0, 1, 0, 0, 0, 1, 1, 1, 1];1
https://pyotr-patrushev.com/mBRjDas/wp-234/content/content.php;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
http://midinerouruguays.vastserve.com/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0];1
https://hd7zoo.webwave.dev/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0];1
https://cornyoldfashionedcommas.nelsoncolman.repl.co/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0];1
https://kraken-sign-in.web.app/;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://touwale-89321.web.app/;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://dasdsad--dfsfdfdsfsd.repl.co/des/index.php;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0];1
https://onliebchs.com/2FB4F3316/86AB06EB.php?login=abuse@optusnet.com.au;[1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0];1
https://krrakennlugiinnnnnn.godaddysites.com/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0];1
https://pdjrhhmf.weebly.com/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 1, 1];1
https://mail-103100.square.site/;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0];1
https://umanegocios.pe/resources/lang/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
http://looksrare-claim.org;[0, 1, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 1, 0, 0];1
https://employeerebatecredit.com/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 1, 1, 0, 0];1
http://sisacons.com/hm/dh/tracking/fV5EjH/msg.php;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://nftstorage.link/ipfs/QmehXbbAnKaP11xixKcKRYgpy66rid3LgE1hdJDXpm5Yfp/link.html;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://zoho-26c66.firebaseapp.com/;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0];1
https://deploy-preview-266--substrate-website.netlify.app/;[0, 1, 0, 1, 0, 0, 0, 1, 0, 71, 0, 0, 0, 0, 0, 0, 1, 0, 0];1
https://bradesco-livelopontos.co.ua/acesso/;[0, 1, 0, 0, 0, 0, 0, 1, 0, 4, 0, 1, 0, 0, 0, 0, 1, 1, 0];1
https://via0.com/ipfs/QmZqLvAc9BdgeFsghkX9ZgHFQan2S6EUd59QRnWuQX6MEm;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://gg.gg/137tmb;[0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 1, 1, 0];1
https://bafybeidzp4sgidm4rvsc32fofkhbz5bdotbekov4mnwzejakvnzhhohysa.ipfs.dweb.link/;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://joyfulkkay.wixsite.com/serviceadmin2342;[0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 1, 0, 0, 0, 1, 1, 1, 1];1
https://ipfs.io/ipfs/QmZJL9qvvmnf9ef6eckcLQ36oPptJryZyM5gnut1j3FRGd;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
http://cf22102.tw1.ru/w11s/home;[0, 0, 0, 0, 0, 0, 0, 0, 1, 70, 0, 1, 0, 0, 0, 1, 1, 1, 0];1
https://servicemms.weezbe.com/Pour-vous-identifier-pg-1.html?preview=83003f30e86dba38ddd0ae8ea8bbd744;[0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://fentechusa.com/utep/PPDDF/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0];1
https://zakuidowsnze.firebaseapp.com/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0];1
https://bafybeiblg3ffocpgi3fmc4eticgxo5tjokrqnq3qjkfnnr54h5kvcb37sy.ipfs.infura-ipfs.io/;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://att-yahoo-mail-105951.weeblysite.com/;[0, 1, 0, 0, 0, 0, 0, 1, 0, 7, 0, 1, 0, 0, 0, 1, 1, 1, 1];1
https://myrfundliefer.com/chp/die-post/Lieferadresse_best%C3%A4tigen/;[0, 1, 0, 0, 0, 0, 0, 0, 0, 48, 0, 1, 0, 0, 1, 1, 1, 1, 0];1
https://dev-banco-fassil101.pantheonsite.io/;[0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 1, 1, 0, 0];1
https://15jgrehsbbg.ru/77e21;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://ciozeijcozczeumi.web.app/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 1, 1, 0];1
https://attnet-103975.weeblysite.com/;[0, 1, 0, 0, 0, 0, 0, 1, 0, 7, 0, 1, 0, 0, 0, 1, 1, 1, 1];1
https://lockpolgui.tk/15321;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://s.id/1zitZ;[0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 1, 0, 0, 0, 1, 1, 1, 0];1
https://radpak.com/b/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://nust.edu.iq/cic/login.htm;[0, 0, 0, 1, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 1, 0, 1, 1, 0];1
https://online-3riversfcu.firebaseapp.com/;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://disclosepack.myportfolio.com/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0];1
https://0060008.9002920002.repl.co/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0];1
http://clockurl.com/QID;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://solanart.lpages.co/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 1, 1, 0, 0];1
https://bafybeicibm76i4nbsnwrlgyhe6d7iziz4zni6yz5vlhjh6d43jraylyxgi.ipfs.infura-ipfs.io/;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://tendencia3d.com/BcpOnline;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://aaspragtargo.web.app/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0];1
https://atandt-dynamic-iamlrr-lrrcontroller-iam-op.yolasite.com/;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0];1
https://skinabaron.com;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0];1
https://www.cliqueabc.raphaeltavares.com.br/50.116.87.63/exch/webmail-login.php;[1, 1, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0];1
http://vwbpedqqdf.duckdns.org;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://billowing-term-2638.ktvbrvqtatr.workers.dev/;[0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 1, 0, 1, 0, 0];1
https://3vlocksmith.com/blesMPS/login.html;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://lajorrdan.wixsite.com/attyahoomail;[0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 1, 0, 0, 0, 1, 1, 1, 1];1
https://docs.google.com/presentation/d/e/2PACX-1vRXZc9rT5vt5KO1usRzok0_VEp83GpsNgIT5a-mzxRpWL8ZjCeBkq8mBl2dZyrj088Seb9kDZNU-YeF/pub?start=false&loop=false&delayms=3000;[0, 1, 1, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 1, 1, 1, 1, 0];1
https://href.li/?http://aklam.io/7s7v91;[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0];1
https://ourpayday.web.app/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 1, 0, 1];1
https://webmail-roundcube.ufficio222.repl.co/;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0];1
https://2b5fd26d-484e-41b2-abf0-77b6fba99879.id.repl.co;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0];1
https://ipfs.runfission.com/ipfs/bafybeidapv2ekgj6cpuqnerrcweurd2glbrifrsszlm47dyym5xbfnlg54//aremo.html;[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0];1
https://docs.google.com/forms/d/e/1FAIpQLSf82_j_opZ26-_l8tIEXnrpdiGHYpx1z7o5X4p3COczR0Gf9A/viewform?usp=send_form;[0, 1, 1, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 1, 1, 1, 1, 0];1
https://rushtr.com/wp-admin/bin/2/checkpoint/399224883474207/index.php;[0, 1, 0, 0, 0, 0, 0, 1, 1, 104, 0, 1, 0, 0, 0, 1, 0, 0, 1];1
https://sp-repackproduct.com/ch/;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://bluewaterrecordings.com/one;[0, 0, 0, 0, 0, 0, 0, 0, 1, 80, 0, 1, 0, 0, 1, 1, 1, 1, 1];1
https://support-teams-team-2.adalo.com/support-team;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://swaip-poocoin-app.blogspot.com/;[0, 1, 0, 0, 0, 0, 0, 0, 0, 17, 0, 1, 0, 0, 1, 1, 1, 1, 1];1
https://dotforce.co.in/on/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0];1
https://my-ts3card-com.900wwj.com/?my.ts3card.com/kf42c4.b4jwc;[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://chasebnkonline.web.app/;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://bcr-informa.jimdosite.com;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
http://www.asaskofordham.com/paypal/www.paypal.com/signin.html;[1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
http://dkb-sicherheitsabteilung.site44.com;[0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 1, 1, 1, 0, 0];1
https://savefity-pagges-2023.start.page/;[0, 1, 0, 0, 0, 0, 0, 0, 0, 6, 0, 1, 0, 0, 1, 1, 1, 0, 1];1
http://pacakeswap.org;[0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 1, 0, 0, 0, 1, 1, 1, 0];1
https://eawetransferr.cyclic.app/;[0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 1, 0, 0, 0, 1, 1, 1, 1];1
https://onlineboitepostale.000webhostapp.com/client/login.php;[0, 0, 0, 1, 0, 0, 0, 0, 0, 9, 0, 1, 0, 1, 0, 1, 1, 0, 1];1
https://s3.amazonaws.com/appforest_uf/f1673255835605x948380017985185800/index.html#security-team@ionos.com;[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://rappel-postale-secur.firebaseapp.com/;[0, 1, 0, 0, 0, 0, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 1, 1, 0];1
https://gateway.pinata.cloud/ipfs/bafybeidtm4lu2f2fxldqyte44oiqf2c7mfvdojwdszlitviutpcidokuri/;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://marcioestofamentos.com.br/wp-admin/js/wew/webmail-portal-RD337/index.html;[0, 1, 1, 0, 0, 0, 0, 1, 0, 8, 0, 1, 0, 0, 0, 0, 1, 1, 1];1
https://gr7.net/deutsch/spay.php;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://microsoftdocumenti-sharepoint.myportfolio.com/;[0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0];1
http://pageescovery11292022.rf.gd/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0];1
