f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,tag
0,0,1,0,0,0,0,0,0,3,0,1,0,0,1,1,1,1,0,1
0,1,0,0,0,0,0,1,0,3,0,1,0,0,0,1,1,0,0,1
0,1,1,0,0,0,0,0,0,2,0,1,0,1,1,0,1,0,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
1,0,1,0,0,0,0,1,0,14,0,1,1,0,0,1,1,1,0,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,1,0,3,0,1,0,0,0,1,1,0,0,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,1,0,9,0,1,0,0,0,1,1,1,1,1
0,1,0,0,0,0,0,1,0,7,0,1,0,0,0,1,1,1,1,1
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,1,1,0,1,1
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,1,1,0,0,0,0,0,38,0,0,0,0,0,1,1,0,0,1
0,1,1,1,0,0,0,0,0,2,0,1,0,1,1,0,1,0,0,1
0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,1,1,0,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,1,1
0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1
0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
1,1,0,0,0,0,0,0,1,16,0,0,1,0,0,1,1,1,1,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,1,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,1,0,0,0,0,0,0,3,0,1,0,0,1,1,1,1,0,1
1,1,0,1,1,0,0,0,0,608,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,1,1,162,0,0,0,0,0,1,0,0,0,1
0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,1,0,1
0,0,0,1,0,0,1,0,0,28,0,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,1
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,2,0,1,0,1,1,0,1,1,0,1
0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,1
0,0,1,0,0,0,0,0,0,2,0,1,0,1,1,0,1,1,0,1
0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,1,1,0,0,1
0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,1
0,1,1,0,0,0,0,0,0,4,0,1,0,0,1,1,1,1,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,1,13,0,0,1,0,0,1,1,1,0,1
0,0,1,1,0,0,0,0,0,2,0,1,0,1,1,0,1,0,0,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,44,0,0,1,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,1,1,0,0,0,0,0,0,4,0,1,0,0,1,1,1,1,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,1
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,1,0,17,0,1,0,0,1,1,1,0,0,1
0,1,1,0,0,0,0,0,0,7,0,1,0,0,1,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,1,0,0,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,1
1,1,1,0,0,0,0,1,0,9,0,1,0,0,0,1,1,1,0,1
0,1,1,0,0,0,0,1,1,5,0,1,0,0,0,1,1,1,1,1
0,1,0,0,0,0,0,0,0,299,0,1,0,0,1,1,1,0,1,1
0,1,0,0,0,0,0,1,0,7,0,1,0,0,0,1,1,1,1,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
1,1,1,0,0,0,0,0,1,62,0,1,0,0,0,1,1,1,1,1
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,1
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,1,13,0,1,0,0,1,1,1,1,0,1
1,1,1,0,0,0,0,0,1,5,0,1,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,1,0,1
1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,2,0,1,0,1,1,0,1,1,0,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,1,18,0,1,0,0,0,1,0,0,0,1
0,1,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,1
0,0,0,1,0,0,0,0,1,70,0,1,0,0,0,1,1,1,0,1
0,0,0,0,0,1,0,1,0,5,0,1,0,0,0,1,1,1,1,1
0,0,1,0,0,0,0,0,0,3,0,1,0,0,1,1,1,1,0,1
0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,1,0,0,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
1,1,0,0,1,0,0,0,1,16,0,0,0,0,0,0,1,0,0,1
0,1,0,0,0,0,0,1,0,3,0,1,0,0,0,1,1,0,0,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,1,0,17,0,1,0,0,1,0,1,1,0,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,2,0,1,0,1,1,0,1,1,0,1
0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,1,1,1,1,1
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,1,0,0,0,0,0,0,0,7,0,1,0,0,0,1,1,1,1,1
0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1
0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,1,0,4,0,1,0,0,1,0,0,0,1,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,1,1,0,1,1
0,1,0,0,0,0,0,1,0,3,0,1,0,0,0,1,1,0,0,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,1,1,0,1
0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,1,1,0,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,2,0,1,0,1,1,0,1,1,0,1
0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,1
0,0,0,1,1,0,0,0,0,49,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,1,1,0,0,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,1,0,1,0,0,0,1,0,17,0,1,0,0,1,1,1,0,0,1
0,1,0,0,0,0,0,1,0,7,0,1,0,0,0,1,1,1,0,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,1,0,0,0,0,1,0,17,0,1,1,0,0,1,1,1,1,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,1,0,0,0,0,1,1,2,0,1,0,1,0,0,1,1,0,1
0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,1,22,0,1,0,0,0,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1
0,1,1,0,0,0,0,1,0,4,0,1,0,0,0,0,1,1,0,1
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,1,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,1,0,7,0,1,0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1
0,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
1,1,1,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1
0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,1,0,17,0,1,0,0,1,0,1,1,0,1
0,0,0,0,0,0,0,1,0,29,0,1,0,0,1,0,1,1,0,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,5,0,1,0,0,1,0,1,1,0,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,1,0,0,0,1
1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,1,0,0,5,0,1,0,0,0,1,1,0,1,1
0,1,1,0,0,0,0,0,0,3,0,1,0,0,1,1,1,1,0,1
0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,1
0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,1,0,0,0,0,0,30,0,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1
0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,1
0,0,0,1,0,0,0,0,0,2,0,1,0,1,1,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,1
0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,1,0,0,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,1,1,0,0,0,0,0,0,2,0,1,0,1,1,0,1,0,0,1
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
1,1,1,1,1,0,1,1,0,18,0,1,1,0,0,1,1,1,1,1
0,1,0,0,0,0,0,1,1,4,0,0,1,0,0,0,1,1,0,1
0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1
0,1,0,1,0,0,0,0,0,35,0,0,0,0,0,1,1,1,1,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1
0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,1,0,0,0,0,0,0,0,3,0,1,0,0,1,1,1,0,0,1
0,1,0,0,0,0,0,0,0,7,0,1,0,0,0,1,1,1,1,1
0,1,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,1
0,1,0,0,0,0,0,0,0,10,0,1,0,0,0,1,1,0,1,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,1,1,0,0,0,0,0,0,2,0,1,0,1,1,0,1,0,0,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,1,0,7,0,1,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,2,0,1,0,1,1,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,1,0,0,0,0,0,0,4,0,1,0,0,1,1,1,1,0,1
0,0,1,1,0,0,0,0,1,4,0,0,1,0,0,0,1,1,1,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
0,0,0,1,0,0,0,0,0,84,0,0,0,0,0,1,1,0,0,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,1,0,0,0,0,0,0,4,0,1,0,0,1,1,1,1,0,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1
0,1,1,0,0,0,0,0,0,7,0,1,0,0,1,1,1,0,0,1
0,1,0,0,0,0,0,0,0,3,0,1,0,0,1,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,1,0,1,0,0,0,0,0,92,0,0,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,1,1,0,1
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1
1,0,0,0,0,0,0,0,0,51,0,0,0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,1,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,3,0,1,0,0,1,1,1,0,0,1
0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,2,0,1,0,1,1,0,1,1,0,1
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,1,0,4,0,1,0,0,1,0,0,0,1,1
0,0,0,1,0,0,0,0,0,2,0,1,0,1,1,0,1,1,0,1
0,0,0,1,0,0,0,1,0,76,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,1,1,0,0,1
