url;fv;tag
https://mersst.builderallwppro.com/Newssd/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://gateway.pinata.cloud/ipfs/QmY3sMP4NCuLh69oFiCrPpcsYYrW58cyZY6RBJiaXc3PsL;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://v.ht/6HOHy?Home-Facebook-Confirmation;[0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 0, 1, 1, 0];1
https://www.yihaonan.com/;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
http://bancainternetprovin.royalwebhosting.net/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://bafybeig3b6gxnwqc5i3bwq5oiet3gftq4by3lv24e52gj3afiqnyjlfuje.ipfs.dweb.link/;[0, 0, 1, 0, 0, 0, 0, 1, 1, 11, 0, 1, 0, 0, 0, 1, 1, 0, 0];1
https://dweb.link/ipfs/QmfXXsVapNbs2ZqsrQSweMasdsNrbcaTQoaWAoLwTF5Le1/index.html?email;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://telegra.ph/KF-272335-11-27#;[0, 1, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 1, 0];1
https://tiny-shadow-bf34.glro9t32e7.workers.dev/;[0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 1, 0, 1, 0, 0];1
https://my-vmi.web.app/;[0, 1, 0, 0, 0, 0, 0, 0, 0, 10, 0, 1, 0, 0, 0, 1, 1, 0, 1];1
https://jppostui.com/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://sp579762.sitebeat.crazydomains.com/;[0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0, 1, 0, 0, 1, 0, 0, 0, 1];1
https://genie-alba.firebaseapp.com/;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://ipfs.best-practice.se/ipfs/bafybeihxptow7hycar3aghbxd4xvws4sucyqh2tzgz3wvo7eoj4qkrgahy/;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0];1
https://sysmivecaner.firebaseapp.com/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0];1
http://extasmetas.com;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0];1
https://coordinated-tops.000webhostapp.com/help-support.html;[0, 1, 0, 0, 0, 0, 0, 0, 0, 9, 0, 1, 0, 1, 0, 1, 1, 0, 1];1
https://connect.secure.wellsfargobank.app/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 1, 0, 0, 0, 1, 0, 0, 1];1
https://northoccidente.usergomez.repl.co/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0];1
https://www.cecem.club/wp-content/languages/plugins/info;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://ipfs.best-practice.se/ipfs/bafybeihu5iv6dfajjltpbzf6lhsordkyevosl2t3schczwxrqsmenpshve//link.html;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0];1
http://jposdgu.com;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
"https://gatheringpoint.hk/img/.img/?email=redacted@redacted.tld&amp;c6f14b061c2c29b90824b5f9c57ee89c-787238hjsjgd85e11757eea7025050c5a1f0b4c6e16f7-230920n8=c6f14b061c2c29b90824b5f9c57ee89c-239ngKq0-c2f03eeb9a5bbb6a3d4f61c485e4c8e0";[0, 1, 1, 0, 0, 0, 0, 1, 1, 146, 0, 1, 0, 0, 0, 1, 1, 0, 1];1
https://zxwyeulkli.duckdns.org/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 1, 1, 1];1
https://godelbook-1317634057.cos.na-siliconvalley.myqcloud.com/godelbook.html;[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://bitbaink.web.app/login;[0, 0, 0, 1, 0, 0, 0, 0, 0, 53, 0, 1, 0, 0, 0, 1, 1, 1, 1];1
https://storage.googleapis.com/bbss-urltest-public/Docomo_20210910_01.html;[0, 1, 1, 0, 0, 0, 0, 0, 1, 31, 0, 1, 0, 0, 0, 1, 1, 0, 1];1
https://office80f8a649b49eef411c04a82b3e39b85b80f8a649b49eef411c04aa8fd.onedriveoffice.workers.dev/%7C/;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://steam.piggycase.cn/;[0, 0, 0, 0, 0, 0, 0, 0, 1, 134, 0, 1, 0, 0, 0, 1, 1, 0, 0];1
http://infoitau.eshost.com.ar;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0];1
https://killbot.jecool.net/kill/r/wP3yxkN;[0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 1, 0, 0, 0, 1, 1, 1, 1];1
https://business-confirm-appeal-a95b0.web.app/;[0, 1, 0, 0, 0, 0, 0, 1, 0, 3, 0, 1, 0, 0, 0, 1, 1, 0, 0];1
https://74477771op.454822247ll.repl.co/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0];1
https://wwwenterviacredtc.blogspot.com/?gclid=EAIaIQobChMIrouJ_Y-J_AIVBemRCh0A8wn2EAAYASAAEgJOmvD_BwE;[0, 1, 1, 0, 0, 0, 0, 0, 0, 17, 0, 1, 0, 0, 0, 0, 1, 1, 0];1
https://directgrotesqueorigin--ficohsabanking.repl.co;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0];1
http://tlcbcp.cm/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://efax-validates.web.app/;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://nftstorage.link/ipfs/QmW8SPhutg4jmzbuVtXGEjwTxhfF1WgewtTEDRvZrLHe8U/po%20contract.html;[0, 0, 1, 0, 0, 0, 0, 1, 0, 10, 0, 1, 0, 0, 0, 1, 1, 0, 0];1
https://www.zqdu.art/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://www.impots.hot-tea.se/remboursement/LoginAccess.php;[1, 1, 0, 0, 0, 0, 0, 0, 1, 33, 0, 0, 1, 0, 0, 0, 1, 1, 1];1
http://opensea.nom.co;[0, 0, 0, 0, 0, 0, 0, 0, 1, 287, 0, 0, 0, 0, 0, 1, 1, 1, 0];1
https://sites.google.com/view/reviewappspagerviicee/;[0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0];1
http://notscecurepakeaccount2023.rf.gd/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0];1
https://misjrg-sav.web.app/;[0, 1, 0, 0, 0, 0, 0, 1, 0, 3, 0, 1, 0, 0, 0, 1, 1, 0, 0];1
https://still-scene-6836.b4sg8btpok.workers.dev/;[0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 1, 0, 1, 0, 0];1
https://bafybeiay6xqd5gfmoxtxwkstivxnghldkvqyrdup5d3sl67wep5qprfxgy.ipfs.cf-ipfs.com/qeny.html#a@b.com;[1, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1, 1, 0, 1, 1, 0];1
http://trendscollections.net;[0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 1, 0, 0, 0, 1, 1, 1, 1];1
https://mullerexteriors.com/wp-includes/wilm/cav/;[0, 1, 0, 0, 0, 0, 0, 1, 0, 5, 0, 1, 0, 0, 0, 1, 1, 1, 1];1
https://bafybeifvsfftur3i7mbq36u6237kvtw6vxgswi3dju5qamo4zx77eecyri.ipfs.ipfs.joaoleitao.org/?2F0313afdcd0274dadb90aaf452c0fb2c7%2FAdd4ee7cc-df96-44f4-9f9c-96291e4f82e;[1, 1, 1, 0, 0, 0, 0, 0, 0, 19, 0, 1, 0, 0, 0, 1, 1, 1, 0];1
http://www.seracevre.com/scc/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://c49c88ac-ba0a-49ff-985f-abe1e031b2d2.id.repl.co;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0];1
https://pub-2f278acfc41d42c0819903bab3948030.r2.dev/index.html;[0, 1, 0, 0, 0, 0, 0, 1, 0, 18, 0, 1, 0, 0, 0, 1, 1, 1, 1];1
https://misty-moon-a7df.u9eddug.workers.dev/;[0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 1, 0, 1, 0, 0];1
http://www.rakutan-card.50gb442.xyz/;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://storage.cloud.google.com/maintainancecomponeta.appspot.com/kayindex.html#eimaste@stinpriza.org;[1, 1, 1, 0, 1, 0, 0, 1, 1, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0];1
https://outlook165.yolasite.com/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 1, 0, 0, 0, 1, 0, 0];1
https://appsctrl08.web.app/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://www.laboratoriocusmai.it/cmde.imrc/msrp.php;[1, 0, 0, 0, 0, 0, 0, 1, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0];1
https://trk.everfly8.top/T58MD/F57F9Q/;[0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 0, 1, 1, 0, 0, 1, 1, 1, 0];1
https://docs.google.com/forms/d/1CasPHevKfdAZ2okQJ70wdAi3PdwwG1wEH_Rpk9v0z3A/viewform;[0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 1, 1, 1, 1, 0];1
https://leftfondtraining.resrvatuba45534.repl.co;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0];1
https://ecoxygene.net/cdn/chpost/N/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://www.climair.be/nais.crne/nhbe.php;[1, 0, 0, 0, 0, 0, 0, 1, 0, 27, 0, 0, 0, 0, 0, 1, 1, 0, 0];1
https://bio.site/MAILUPDTE;[0, 0, 0, 0, 0, 0, 0, 1, 0, 15, 0, 1, 0, 0, 0, 1, 1, 0, 0];1
http://ollx.9809889.xyz/hynvhqgw/ZAeRRj/4/change-device;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://ormvoixregl4.firebaseapp.com/;[0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 1, 0, 0, 0, 0, 1, 1, 0];1
https://ho4b5pwjxu63b30d507879d.winkaros.ru;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://hisoftsxwnf.web.app/;[0, 0, 0, 0, 0, 0, 0, 0, 1, 755, 0, 0, 0, 0, 0, 0, 1, 0, 0];1
https://new-device-review.web.app/;[0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 1, 0];1
https://bluhisbx.weebly.com/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 1, 1];1
https://www.brescianacarrelli.it/commande/commande/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 1, 1, 0, 0];1
https://hidden-band-1428.g2rpiv1rlu.workers.dev/;[0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1, 1, 0, 1, 1, 0];1
https://fpostlecers.web.app/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0];1
https://docs.google.com/presentation/d/e/2PACX-1vTzkb0B5AdVguy08vX4IvAlAyP6bj1BQxAuTBdN9fbfUY6bUBym5oUufHs08z7_d0BKfjdRuz_y9SFz/pub?start=false&loop=false&delayms=3000#slide=id.p;[0, 1, 1, 0, 0, 0, 0, 0, 0, 7, 0, 1, 0, 0, 1, 1, 1, 0, 0];1
https://dj6n4f.webwave.dev/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0];1
https://mail00-messgerieorange2023.ukit.me/;[0, 1, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 0, 0];1
http://www.saiconsard.co.jp.50gb112.xyz/;[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
http://ips-217-220-3-30.her.jp/87324723;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://maalanchnayisubah.com/;[0, 0, 0, 0, 0, 0, 0, 1, 0, 286, 0, 0, 0, 0, 0, 1, 1, 1, 0];1
https://bafybeiaj2tm3vtfn4bwsaj3kyloamlozkax3p4oaeswgdsoil3don75phm.ipfs.cf-ipfs.com/private.html#user@fbi.gov;[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0];1
https://procesobisa.valido30minutos.repl.co/token2.php;[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0];1
https://efax-validates.firebaseapp.com/;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://linkr.bio/bsogsf;[0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 0, 0, 0, 1, 0, 0];1
https://cloudflare-ipfs.com/ipfs/bafybeifnoomstfbdkpbjx25tmu2qw4twaitj7ciznkw4kj2to3fzeaoaki;[0, 1, 1, 0, 0, 0, 0, 0, 0, 13, 0, 0, 1, 0, 0, 1, 1, 1, 1];1
https://lojassubmarino.000webhostapp.com/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 1, 0, 1, 0, 1, 1, 0, 1];1
https://protect-enable.web.app/;[0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 0, 1, 0, 0];1
https://wordpress-121115-0.cloudclusters.net/pr-cl/autil/auth.php?u=358886;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://www.simpnic.com/wp-content/themes/sydney/inc/notices/dkb/7d7eb280b743c1b/home/Error.php?hash=NTUyMzg4OTA3MzYwNQ==&token=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgMTAuMDsgV2luNjQ7IHg2NDsgcnY6MTA4LjApIEdlY2tvLzIwMTAwMTAxIEZpcmVmb3gvMTA4LjAxOTQuMjUuOTguNzgyMDIzOkphbjpUaHU;[0, 1, 1, 0, 0, 0, 0, 1, 1, 133, 0, 1, 0, 0, 0, 1, 0, 0, 1];1
https://holy-glitter-66ce.eahnvnrpamn.workers.dev/;[0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 1, 0, 1, 0, 0];1
http://iwrbomwgto.duckdns.org;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://demo3.cloudwp.dev/trial-704u73ut/wp-admin/dkbo/-/fbs/;[0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0];1
https://fb-restriction-details-71b97.firebaseapp.com/;[0, 1, 0, 0, 0, 0, 0, 1, 0, 3, 0, 1, 0, 0, 0, 1, 1, 0, 0];1
https://triofouldgdadren.firebaseapp.com/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0];1
https://bafybeibdyv6qtxqauwkzpadnrzk7perp5fwlkrmbaackkjmq7hzlockusy.ipfs.dweb.link/spauth.html;[1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0];1
https://support-teams-team-2.adalo.com/support-team;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://ipfs.best-practice.se/ipfs/bafybeibe2xxmuidi5jxylhawu4jezhvwlvliyozjzfq5rnudkawfjrtp3q/owa.html;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0];1
https://www.ekaterinajeans.ru/alegrospolish/3;[0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 1, 1, 1, 0];1
https://yodsecinserv.firebaseapp.com/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0];1
http://bobrentalcuracao.com/chase;[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
http://u1965047.plsk.regruhosting.ru/260/;[0, 0, 0, 0, 0, 0, 0, 1, 0, 17, 0, 1, 0, 0, 1, 0, 1, 1, 0];1
https://sbcglobaln3t.weeblysite.com/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0];1
https://6d93e510-012b-4dc7-9ec0-466962d90f92.id.repl.co;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0];1
https://ink-positive-adapter.glitch.me/AUTHOONLINEECCU.HTM;[0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 1, 1, 1, 0, 0];1
https://cloudflare-ipfs.com/ipfs/bafybeihadejely4dcdaib6opt5z5f5oiioi3jjjkgk2vvfpmt44nb6q4qi;[0, 1, 1, 0, 0, 0, 0, 1, 0, 8, 0, 1, 0, 0, 0, 0, 1, 1, 0];1
https://fghrty4rr3.dfhfg546.repl.co/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0];1
https://auth-online-device.firebaseapp.com/;[0, 1, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0];1
https://authval.flazio.com/;[0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 1, 0, 0, 0, 1, 1, 1, 1];1
https://tramite-de-cita-en-linea1.webnode.fi;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0];1
https://ipfs.best-practice.se/ipfs/bafybeifp5xd7rlkiagub3plyvtm4cl7gzctw65ndle7cdxbczbsldlhgy4;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0];1
https://succesvalidecol.repl.co/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0];1
https://wf3g81.webwave.dev/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0];1
https://oscqub.webwave.dev/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0];1
https://pandabuygivaway1.000webhostapp.com/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 1, 0, 1, 0, 1, 1, 0, 1];1
https://dev-confirmant-ubisa.pantheonsite.io/;[0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 1, 1, 0, 0];1
https://cajamagica.net/es/sg2/?pwd=sg;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://j9f.z8.web.core.windows.net/;[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
http://accessobperbancaweb.oddsmajor.com/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0];1
https://pavenises.firebaseapp.com/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0];1
http://credit-agricole-fr-b01.app.swtest.ru/Pr;[0, 1, 0, 0, 1, 0, 0, 1, 0, 9, 0, 1, 0, 0, 0, 0, 1, 1, 0];1
https://qiiwkezyznypiyfr-dot-sepa-00980-force-drop.oa.r.appspot.com/;[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://bcicl.netlify.app/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
http://coelan.cl/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://ipfs.io/ipfs/bafybeihadejely4dcdaib6opt5z5f5oiioi3jjjkgk2vvfpmt44nb6q4qi;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://file-share-from-andy-view.web.app/;[0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0];1
https://forms.gle/xxJQMu6LuzkpNALG6;[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 1, 1, 1, 1, 1];1
https://servicess.godaddysites.com/at%26t-mail;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0];1
http://www.ucquoyg.com/jp;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
http://www.ubersatsc.com.aia118.top/;[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://bafybeiglijxysbpuqpec5p5l6anncffn5h3iuzftidij6heyfq5qb5fluq.ipfs.w3s.link/owa.html;[1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://kg573k.webwave.dev/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0];1
https://za-courier-ccbe8.web.app/;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0];1
https://ipfs.io/ipfs/QmNbkFpoGaPorD8V66PysTm8egu1boY4BuBtqRQdtYDEg5?filename=xxyyzz.html;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://bt-connectdf.webflow.io/;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1];1
https://dev-occidetees.pantheonsite.io/;[0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 1, 1, 0, 0];1
http://jppostun.com;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://cirious.com/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://fleek.ipfs.io/ipfs/QmXhGXFinFogq71nUywkB2dDTTA9t4JmiHgU6GYSjCLGcs;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0];1
https://dhanushr24.github.io/clone-Netflix/SignIn.html;[0, 1, 0, 1, 0, 0, 1, 0, 0, 21, 0, 0, 1, 0, 0, 1, 1, 1, 1];1
https://uz8bbh.webwave.dev/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0];1
https://ww-smart-tv-online.blogspot.com/;[0, 1, 0, 1, 0, 0, 0, 0, 0, 17, 0, 1, 0, 0, 0, 0, 1, 1, 0];1
https://webde0.web.app/;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0];1
https://delvlo-cliid-325.descohojeresgateonline.co.ua;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0];1
